player_name,player_id,s,club,club_id,match_id,Attacking_corners_headed,Attacking_corners_headed_and_scored,Defending_corners_defended,Defending_corners_errors,Defending_corners_fatal_errors,Attacking_corners_on_pitch,Defending_corners_on_pitch,source_position_file,source_event_file
,2105,32,HOME,HOME,69434401841b9b5e553563fb,0,0,0,0,0,2,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsPositions - 2561341.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsEvents - 2561341.json
Rayan Atikallah,1825,14,AWAY,AWAY,69434401841b9b5e553563fb,0,0,1,0,0,3,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsPositions - 2561341.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsEvents - 2561341.json
,596,18,AWAY,AWAY,69434401841b9b5e553563fb,0,0,0,0,0,3,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsPositions - 2561341.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsEvents - 2561341.json
Deacon van der Klaauw,1650,17,AWAY,AWAY,69434401841b9b5e553563fb,0,0,0,0,0,3,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsPositions - 2561341.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsEvents - 2561341.json
Rio Robbemond,1920,20,AWAY,AWAY,69434401841b9b5e553563fb,0,0,0,0,0,3,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsPositions - 2561341.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsEvents - 2561341.json
,2395,19,AWAY,AWAY,69434401841b9b5e553563fb,0,0,0,0,0,3,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsPositions - 2561341.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsEvents - 2561341.json
,135,10,HOME,HOME,69434401841b9b5e553563fb,0,0,0,0,0,0,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsPositions - 2561341.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsEvents - 2561341.json
,415,6,HOME,HOME,69434401841b9b5e553563fb,0,0,0,0,0,0,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsPositions - 2561341.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 FC Eindhoven vs Jong AZ SciSportsEvents - 2561341.json
,264,8,HOME,HOME,69434405841b9b5e5535641c,0,0,0,0,0,9,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,356,14,HOME,HOME,69434405841b9b5e5535641c,0,0,0,0,0,8,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Thijs Jansen,394,1,HOME,HOME,69434405841b9b5e5535641c,0,0,0,0,0,10,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Mark Diemers,1279,10,HOME,HOME,69434405841b9b5e5535641c,0,0,0,0,0,10,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Tony Rölke,1855,18,HOME,HOME,69434405841b9b5e5535641c,1,0,0,0,0,9,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Jamal Amofa,2059,6,HOME,HOME,69434405841b9b5e5535641c,0,0,1,0,0,10,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Rik Mulders,2060,16,HOME,HOME,69434405841b9b5e5535641c,0,0,0,0,0,10,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Tomas Galvez,2061,22,HOME,HOME,69434405841b9b5e5535641c,0,0,0,0,0,9,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Oscar Sjöstrand,2063,11,HOME,HOME,69434405841b9b5e5535641c,0,0,0,0,0,10,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Ismaël Baouf,2204,4,HOME,HOME,69434405841b9b5e5535641c,2,0,0,0,0,10,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Ichem Ferrah,2256,26,HOME,HOME,69434405841b9b5e5535641c,0,0,0,0,0,9,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Thijme Verheijen,159,11,AWAY,AWAY,69434405841b9b5e5535641c,0,0,1,0,0,2,8,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Sem Westerveld,246,1,AWAY,AWAY,69434405841b9b5e5535641c,0,0,1,0,0,3,10,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,1809,10,AWAY,AWAY,69434405841b9b5e5535641c,0,0,0,1,0,2,9,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Stan Van Dessel,1899,8,AWAY,AWAY,69434405841b9b5e5535641c,0,0,1,1,0,3,10,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,1926,25,AWAY,AWAY,69434405841b9b5e5535641c,0,0,0,0,0,3,9,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,2037,39,AWAY,AWAY,69434405841b9b5e5535641c,0,0,0,0,0,3,10,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,2041,9,AWAY,AWAY,69434405841b9b5e5535641c,0,0,0,0,0,3,9,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Adam Zaian,2045,24,AWAY,AWAY,69434405841b9b5e5535641c,0,0,0,2,0,3,10,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Marko Kleinen,2047,31,AWAY,AWAY,69434405841b9b5e5535641c,0,0,0,1,0,3,10,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,2296,3,AWAY,AWAY,69434405841b9b5e5535641c,0,0,0,0,0,3,10,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,2319,28,AWAY,AWAY,69434405841b9b5e5535641c,0,0,0,0,0,2,8,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,1339,7,HOME,HOME,69434405841b9b5e5535641c,0,0,0,0,0,2,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,353,6,AWAY,AWAY,69434405841b9b5e5535641c,0,0,0,0,0,1,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,2211,27,AWAY,AWAY,69434405841b9b5e5535641c,0,0,0,0,0,1,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,2040,21,AWAY,AWAY,69434405841b9b5e5535641c,0,0,0,0,0,1,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Iwan Henstra,1511,19,HOME,HOME,69434405841b9b5e5535641c,0,0,0,0,0,1,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,2062,13,HOME,HOME,69434405841b9b5e5535641c,0,0,0,0,0,1,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,2066,2,HOME,HOME,69434405841b9b5e5535641c,0,0,0,0,0,1,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,2386,48,HOME,HOME,69434405841b9b5e5535641c,0,0,0,0,0,1,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Ayman Kassimi,1885,17,AWAY,AWAY,69434405841b9b5e5535641c,0,0,1,0,0,0,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
,2038,26,AWAY,AWAY,69434405841b9b5e5535641c,0,0,0,0,0,0,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsPositions - 2561338.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 SC Cambuur vs MVV Maastricht SciSportsEvents - 2561338.json
Lucas Woudenberg,94,23,AWAY,AWAY,69434403841b9b5e55356413,1,0,0,0,0,4,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
Nick Venema,158,7,AWAY,AWAY,69434403841b9b5e55356413,0,0,0,0,0,3,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
,1080,2,AWAY,AWAY,69434403841b9b5e55356413,0,0,0,0,0,3,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
Celton Anssumane Biai,1727,63,AWAY,AWAY,69434403841b9b5e55356413,0,0,1,0,0,4,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
,1799,3,AWAY,AWAY,69434403841b9b5e55356413,0,0,0,0,0,4,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
Augustin Drakpe,1953,4,AWAY,AWAY,69434403841b9b5e55356413,0,0,0,0,0,4,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
Marouane Afaker,1966,11,AWAY,AWAY,69434403841b9b5e55356413,0,0,0,0,0,1,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
,1998,25,AWAY,AWAY,69434403841b9b5e55356413,0,0,0,0,0,3,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
Robin van Asten,2051,18,AWAY,AWAY,69434403841b9b5e55356413,0,0,0,0,0,1,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
,2052,46,AWAY,AWAY,69434403841b9b5e55356413,0,0,0,0,0,4,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
,2053,16,AWAY,AWAY,69434403841b9b5e55356413,0,0,0,0,0,4,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
,180,27,HOME,HOME,69434403841b9b5e55356413,0,0,0,0,0,2,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
,1117,8,HOME,HOME,69434403841b9b5e55356413,0,0,0,0,0,2,4,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
Mohammed Odriss,1416,24,HOME,HOME,69434403841b9b5e55356413,0,0,1,0,0,2,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
,1763,3,HOME,HOME,69434403841b9b5e55356413,0,0,0,0,0,2,4,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsPositions - 2561339.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Coding\Data\Wedstrijden\All matches\20251219 VVV-Venlo vs FC Dordrecht SciSportsEvents - 2561339.json
